trial_number,value,params
10,0.5656784474849701,"{'clf_lr': 0.021239287414342993, 'clf_dropout': 0.626756280353082, 'clf_n_layers': 1, 'clf_pos_weight': 3.833433716837747, 'clf_n_units_l0': 663}"
11,0.5794886615541246,"{'clf_lr': 0.06506122269066364, 'clf_dropout': 0.02351364062442851, 'clf_n_layers': 1, 'clf_pos_weight': 1.750630157670277, 'clf_n_units_l0': 30}"
12,0.5830521980921427,"{'clf_lr': 0.06707508626706998, 'clf_dropout': 0.591941681560548, 'clf_n_layers': 2, 'clf_pos_weight': 3.304446616169166, 'clf_n_units_l0': 225, 'clf_n_units_l1': 765}"
13,0.5698672731717428,"{'clf_lr': 0.05738105344161576, 'clf_dropout': 0.6938988505231314, 'clf_n_layers': 2, 'clf_pos_weight': 3.293230330174937, 'clf_n_units_l0': 249, 'clf_n_units_l1': 766}"
14,0.5814122292730544,"{'clf_lr': 0.09957976773535626, 'clf_dropout': 0.5281829483791292, 'clf_n_layers': 2, 'clf_pos_weight': 4.102259835376147, 'clf_n_units_l0': 578, 'clf_n_units_l1': 7}"
15,0.5659086571799384,"{'clf_lr': 0.07343158149945819, 'clf_dropout': 0.967051750969711, 'clf_n_layers': 1, 'clf_pos_weight': 3.1326963597759705, 'clf_n_units_l0': 152}"
16,0.579943898651335,"{'clf_lr': 0.07784131696722187, 'clf_dropout': 0.4046064026803313, 'clf_n_layers': 2, 'clf_pos_weight': 4.583218959550111, 'clf_n_units_l0': 509, 'clf_n_units_l1': 724}"
17,0.5752831995487213,"{'clf_lr': 0.05042383735560653, 'clf_dropout': 0.7760618358422233, 'clf_n_layers': 3, 'clf_pos_weight': 1.7910539663300282, 'clf_n_units_l0': 329, 'clf_n_units_l1': 454, 'clf_n_units_l2': 11}"
18,0.5904063483079275,"{'clf_lr': 0.0803487780134275, 'clf_dropout': 0.040253789177885024, 'clf_n_layers': 1, 'clf_pos_weight': 2.723668868334433, 'clf_n_units_l0': 330}"
19,0.5880930191940732,"{'clf_lr': 0.08251553595820559, 'clf_dropout': 0.017492703759281303, 'clf_n_layers': 1, 'clf_pos_weight': 1.66282189376765, 'clf_n_units_l0': 359}"
20,0.5738939940929413,"{'clf_lr': 0.09933975486721626, 'clf_dropout': 0.12530115684550744, 'clf_n_layers': 3, 'clf_pos_weight': 2.760016001441014, 'clf_n_units_l0': 486, 'clf_n_units_l1': 449, 'clf_n_units_l2': 24}"
21,0.5890333387586806,"{'clf_lr': 0.08388874452201184, 'clf_dropout': 0.0052979455250658745, 'clf_n_layers': 1, 'clf_pos_weight': 1.712188035654204, 'clf_n_units_l0': 331}"
22,0.5921666986412473,"{'clf_lr': 0.0809916386950491, 'clf_dropout': 0.1033504528872294, 'clf_n_layers': 1, 'clf_pos_weight': 2.0972043645473777, 'clf_n_units_l0': 314}"
23,0.5914508932166629,"{'clf_lr': 0.08385690079343137, 'clf_dropout': 0.11299317841585835, 'clf_n_layers': 1, 'clf_pos_weight': 1.352857684772271, 'clf_n_units_l0': 312}"
24,0.5929203497038947,"{'clf_lr': 0.060716253474540335, 'clf_dropout': 0.13389980971738052, 'clf_n_layers': 2, 'clf_pos_weight': 1.353006612873171, 'clf_n_units_l0': 129, 'clf_n_units_l1': 6}"
25,0.595730721950531,"{'clf_lr': 0.05600676998312698, 'clf_dropout': 0.1379587478246404, 'clf_n_layers': 2, 'clf_pos_weight': 0.5169528714185752, 'clf_n_units_l0': 122, 'clf_n_units_l1': 4}"
26,0.5966031418906318,"{'clf_lr': 0.05770837500001286, 'clf_dropout': 0.13399640591042572, 'clf_n_layers': 2, 'clf_pos_weight': 0.6117726163857145, 'clf_n_units_l0': 116, 'clf_n_units_l1': 37}"
27,0.6073910527759128,"{'clf_lr': 0.05624862779238772, 'clf_dropout': 0.32625181972952527, 'clf_n_layers': 3, 'clf_pos_weight': 0.6085483320528804, 'clf_n_units_l0': 111, 'clf_n_units_l1': 9, 'clf_n_units_l2': 193}"
29,0.5672883060243394,"{'clf_lr': 0.048653499163613216, 'clf_dropout': 0.31365897002272425, 'clf_n_layers': 3, 'clf_pos_weight': 0.5084229796225539, 'clf_n_units_l0': 94, 'clf_n_units_l1': 111, 'clf_n_units_l2': 205}"
30,0.5631715092394087,"{'clf_lr': 0.029474636563205366, 'clf_dropout': 0.4594791637292557, 'clf_n_layers': 3, 'clf_pos_weight': 0.5401384097302577, 'clf_n_units_l0': 93, 'clf_n_units_l1': 88, 'clf_n_units_l2': 152}"
31,0.6011873251861997,"{'clf_lr': 0.057940219449514135, 'clf_dropout': 0.3043109156542404, 'clf_n_layers': 2, 'clf_pos_weight': 0.9828071301677329, 'clf_n_units_l0': 171, 'clf_n_units_l1': 75}"
32,0.5936327940887876,"{'clf_lr': 0.0546333669071647, 'clf_dropout': 0.3259555494219103, 'clf_n_layers': 2, 'clf_pos_weight': 0.9346265240280921, 'clf_n_units_l0': 184, 'clf_n_units_l1': 62}"
33,0.5533826947212219,"{'clf_lr': 0.0442110188995727, 'clf_dropout': 0.20132487124262338, 'clf_n_layers': 3, 'clf_pos_weight': 1.067006720321588, 'clf_n_units_l0': 92, 'clf_n_units_l1': 169, 'clf_n_units_l2': 247}"
34,0.5639136864079369,"{'clf_lr': 0.0411818249882336, 'clf_dropout': 0.30206965675951486, 'clf_n_layers': 2, 'clf_pos_weight': 0.722740093799878, 'clf_n_units_l0': 65, 'clf_n_units_l1': 48}"
35,0.5900180604722765,"{'clf_lr': 0.06115783553314937, 'clf_dropout': 0.17688305990901376, 'clf_n_layers': 2, 'clf_pos_weight': 0.811445307247521, 'clf_n_units_l0': 175, 'clf_n_units_l1': 138}"
37,0.5787415073977576,"{'clf_lr': 0.05440460003960594, 'clf_dropout': 0.4518279654757537, 'clf_n_layers': 3, 'clf_pos_weight': 1.0713670120063472, 'clf_n_units_l0': 10, 'clf_n_units_l1': 7, 'clf_n_units_l2': 121}"
38,0.5507170756657919,"{'clf_lr': 0.038839779155174094, 'clf_dropout': 0.2770104183880632, 'clf_n_layers': 3, 'clf_pos_weight': 0.5252079923064157, 'clf_n_units_l0': 132, 'clf_n_units_l1': 208, 'clf_n_units_l2': 324}"
39,0.5604855683114793,"{'clf_lr': 0.07135440430066559, 'clf_dropout': 0.08159868642202814, 'clf_n_layers': 5, 'clf_pos_weight': 1.4943034061629492, 'clf_n_units_l0': 265, 'clf_n_units_l1': 71, 'clf_n_units_l2': 470, 'clf_n_units_l3': 29, 'clf_n_units_l4': 32}"
40,0.5889617701371511,"{'clf_lr': 0.047901839964877166, 'clf_dropout': 0.16828140298687072, 'clf_n_layers': 2, 'clf_pos_weight': 0.7994686189187525, 'clf_n_units_l0': 54, 'clf_n_units_l1': 101}"
41,0.5693171653482649,"{'clf_lr': 0.02882431718510153, 'clf_dropout': 0.35411356502645175, 'clf_n_layers': 3, 'clf_pos_weight': 1.1217026012832787, 'clf_n_units_l0': 191, 'clf_n_units_l1': 52, 'clf_n_units_l2': 115}"
42,0.5898968478043874,"{'clf_lr': 0.06283039100330852, 'clf_dropout': 0.2464796301638389, 'clf_n_layers': 4, 'clf_pos_weight': 2.0581869057803805, 'clf_n_units_l0': 280, 'clf_n_units_l1': 199, 'clf_n_units_l2': 522, 'clf_n_units_l3': 199}"
43,0.5794653859403398,"{'clf_lr': 0.05647542508213238, 'clf_dropout': 0.3415474770570953, 'clf_n_layers': 2, 'clf_pos_weight': 0.9964337030968429, 'clf_n_units_l0': 188, 'clf_n_units_l1': 34}"
44,0.5963734520806206,"{'clf_lr': 0.05377146823904601, 'clf_dropout': 0.42971573716471795, 'clf_n_layers': 2, 'clf_pos_weight': 0.8968281218948759, 'clf_n_units_l0': 142, 'clf_n_units_l1': 123}"
45,0.5751435690455966,"{'clf_lr': 0.045725036279382514, 'clf_dropout': 0.43996335689188676, 'clf_n_layers': 2, 'clf_pos_weight': 0.6553800408113689, 'clf_n_units_l0': 129, 'clf_n_units_l1': 136}"
46,0.5070678293704987,"{'clf_lr': 0.053207120148599865, 'clf_dropout': 0.5016366482010431, 'clf_n_layers': 5, 'clf_pos_weight': 1.2467495197199414, 'clf_n_units_l0': 72, 'clf_n_units_l1': 101, 'clf_n_units_l2': 743, 'clf_n_units_l3': 522, 'clf_n_units_l4': 158}"
47,0.488392968972524,"{'clf_lr': 0.05929289750103411, 'clf_dropout': 0.40178320515373056, 'clf_n_layers': 6, 'clf_pos_weight': 0.8113862329169381, 'clf_n_units_l0': 764, 'clf_n_units_l1': 164, 'clf_n_units_l2': 320, 'clf_n_units_l3': 222, 'clf_n_units_l4': 394, 'clf_n_units_l5': 756}"
48,0.5190111133787367,"{'clf_lr': 0.0052756498683442996, 'clf_dropout': 0.5892207492347481, 'clf_n_layers': 2, 'clf_pos_weight': 1.4858594366108213, 'clf_n_units_l0': 37, 'clf_n_units_l1': 50}"
49,0.5913009378645155,"{'clf_lr': 0.06653048869023598, 'clf_dropout': 0.2318411921245653, 'clf_n_layers': 2, 'clf_pos_weight': 0.6926949519625929, 'clf_n_units_l0': 221, 'clf_n_units_l1': 233}"
50,0.5860443181461759,"{'clf_lr': 0.0730086014975983, 'clf_dropout': 0.06512991431217334, 'clf_n_layers': 2, 'clf_pos_weight': 0.9176013996604138, 'clf_n_units_l0': 154, 'clf_n_units_l1': 258}"
51,0.5605727036794027,"{'clf_lr': 0.03801047156338414, 'clf_dropout': 0.16538348037379702, 'clf_n_layers': 3, 'clf_pos_weight': 1.2106606142146696, 'clf_n_units_l0': 106, 'clf_n_units_l1': 114, 'clf_n_units_l2': 186}"
52,0.5597708821296692,"{'clf_lr': 0.05018266743249407, 'clf_dropout': 0.2889107416075981, 'clf_n_layers': 4, 'clf_pos_weight': 0.6581438012813241, 'clf_n_units_l0': 153, 'clf_n_units_l1': 174, 'clf_n_units_l2': 67, 'clf_n_units_l3': 48}"
53,0.5783204469415877,"{'clf_lr': 0.06435941933304912, 'clf_dropout': 0.33735831964061747, 'clf_n_layers': 2, 'clf_pos_weight': 1.032364907090053, 'clf_n_units_l0': 201, 'clf_n_units_l1': 59}"
54,0.5887936121887631,"{'clf_lr': 0.05729536424545101, 'clf_dropout': 0.36207226527056197, 'clf_n_layers': 2, 'clf_pos_weight': 0.9168933190646211, 'clf_n_units_l0': 163, 'clf_n_units_l1': 30}"
55,0.5764025814003415,"{'clf_lr': 0.05325911619497652, 'clf_dropout': 0.4301348879689081, 'clf_n_layers': 2, 'clf_pos_weight': 0.8788793561289912, 'clf_n_units_l0': 115, 'clf_n_units_l1': 82}"
56,0.5918005075719621,"{'clf_lr': 0.06966048426464982, 'clf_dropout': 0.25709531574460154, 'clf_n_layers': 1, 'clf_pos_weight': 0.528704122152565, 'clf_n_units_l0': 225}"
57,0.5935359530978732,"{'clf_lr': 0.05225992401267227, 'clf_dropout': 0.4878676371906525, 'clf_n_layers': 2, 'clf_pos_weight': 1.3384629182655905, 'clf_n_units_l0': 30, 'clf_n_units_l1': 6}"
58,0.572271058956782,"{'clf_lr': 0.045600555199293076, 'clf_dropout': 0.5552070828778235, 'clf_n_layers': 3, 'clf_pos_weight': 1.556120636922087, 'clf_n_units_l0': 242, 'clf_n_units_l1': 74, 'clf_n_units_l2': 243}"
59,0.587213397026062,"{'clf_lr': 0.057542995254266247, 'clf_dropout': 0.20143493169112195, 'clf_n_layers': 1, 'clf_pos_weight': 1.9270643956643987, 'clf_n_units_l0': 68}"
60,0.5861400597625308,"{'clf_lr': 0.06251667851423308, 'clf_dropout': 0.39025481113301685, 'clf_n_layers': 2, 'clf_pos_weight': 1.1865596109280214, 'clf_n_units_l0': 286, 'clf_n_units_l1': 123}"
61,0.5491050945387946,"{'clf_lr': 0.032728700891009765, 'clf_dropout': 0.332416390227765, 'clf_n_layers': 3, 'clf_pos_weight': 0.6503693730319028, 'clf_n_units_l0': 137, 'clf_n_units_l1': 341, 'clf_n_units_l2': 342}"
62,0.5999246504571702,"{'clf_lr': 0.06723919346450485, 'clf_dropout': 0.1473652838581952, 'clf_n_layers': 2, 'clf_pos_weight': 1.0058354971303007, 'clf_n_units_l0': 596, 'clf_n_units_l1': 500}"
63,0.5839652087953355,"{'clf_lr': 0.06724629744989533, 'clf_dropout': 0.13454511942538885, 'clf_n_layers': 2, 'clf_pos_weight': 0.9425641171025292, 'clf_n_units_l0': 670, 'clf_n_units_l1': 522}"
64,0.5878463255034553,"{'clf_lr': 0.07720020964481397, 'clf_dropout': 0.16220322994913688, 'clf_n_layers': 2, 'clf_pos_weight': 2.455052069546675, 'clf_n_units_l0': 572, 'clf_n_units_l1': 407}"
65,0.5862963166501787,"{'clf_lr': 0.055144879250219235, 'clf_dropout': 0.06429013792367272, 'clf_n_layers': 1, 'clf_pos_weight': 0.7455222376310389, 'clf_n_units_l0': 626}"
66,0.5782940255271064,"{'clf_lr': 0.0749039988847653, 'clf_dropout': 0.22180717124400592, 'clf_n_layers': 2, 'clf_pos_weight': 4.852062349411206, 'clf_n_units_l0': 463, 'clf_n_units_l1': 562}"
67,0.5858734614319272,"{'clf_lr': 0.06059927230097044, 'clf_dropout': 0.38031376577226694, 'clf_n_layers': 1, 'clf_pos_weight': 1.2716416053417432, 'clf_n_units_l0': 178}"
68,0.56285845902231,"{'clf_lr': 0.048387353140249466, 'clf_dropout': 0.27063474423879225, 'clf_n_layers': 3, 'clf_pos_weight': 4.228960047941645, 'clf_n_units_l0': 431, 'clf_n_units_l1': 683, 'clf_n_units_l2': 464}"
69,0.5980729891194237,"{'clf_lr': 0.06905321046836417, 'clf_dropout': 0.3235675536541268, 'clf_n_layers': 2, 'clf_pos_weight': 0.5026921880418984, 'clf_n_units_l0': 376, 'clf_n_units_l1': 34}"
70,0.6024451123343574,"{'clf_lr': 0.06475262225114574, 'clf_dropout': 0.0943292995853193, 'clf_n_layers': 2, 'clf_pos_weight': 0.5123066820726057, 'clf_n_units_l0': 385, 'clf_n_units_l1': 495}"
71,0.5901211169030931,"{'clf_lr': 0.06925546541039403, 'clf_dropout': 0.09538917955136711, 'clf_n_layers': 1, 'clf_pos_weight': 0.7382064749233135, 'clf_n_units_l0': 406}"
72,0.5980292856693268,"{'clf_lr': 0.08668162500279472, 'clf_dropout': 0.04150106449953306, 'clf_n_layers': 3, 'clf_pos_weight': 0.6209078654194556, 'clf_n_units_l0': 368, 'clf_n_units_l1': 497, 'clf_n_units_l2': 674}"
73,0.5922431018617418,"{'clf_lr': 0.09430993317657947, 'clf_dropout': 0.0424100969399333, 'clf_n_layers': 3, 'clf_pos_weight': 0.6242374272320856, 'clf_n_units_l0': 360, 'clf_n_units_l1': 490, 'clf_n_units_l2': 656}"
74,0.5823781788349152,"{'clf_lr': 0.08735134355361768, 'clf_dropout': 0.0023484216257444526, 'clf_n_layers': 3, 'clf_pos_weight': 0.5007993310084148, 'clf_n_units_l0': 366, 'clf_n_units_l1': 506, 'clf_n_units_l2': 665}"
75,0.5828858084148831,"{'clf_lr': 0.0640169796684656, 'clf_dropout': 0.04344941962529379, 'clf_n_layers': 2, 'clf_pos_weight': 1.1207652759580873, 'clf_n_units_l0': 504, 'clf_n_units_l1': 463}"
76,0.5690101385116577,"{'clf_lr': 0.07762707145273526, 'clf_dropout': 0.1917380868608109, 'clf_n_layers': 4, 'clf_pos_weight': 0.834259997820832, 'clf_n_units_l0': 439, 'clf_n_units_l1': 409, 'clf_n_units_l2': 539, 'clf_n_units_l3': 760}"
77,0.5916224519411722,"{'clf_lr': 0.08702732530394483, 'clf_dropout': 0.0861864077655566, 'clf_n_layers': 2, 'clf_pos_weight': 1.0192697638826025, 'clf_n_units_l0': 396, 'clf_n_units_l1': 543}"
78,0.5853032105498843,"{'clf_lr': 0.05919951761545671, 'clf_dropout': 0.8886220680424064, 'clf_n_layers': 3, 'clf_pos_weight': 0.6266780042561677, 'clf_n_units_l0': 417, 'clf_n_units_l1': 564, 'clf_n_units_l2': 697}"
79,0.5951555569966634,"{'clf_lr': 0.07543604186221191, 'clf_dropout': 0.11734708871507703, 'clf_n_layers': 2, 'clf_pos_weight': 0.8572300781461855, 'clf_n_units_l0': 537, 'clf_n_units_l1': 433}"
80,0.5752162867122226,"{'clf_lr': 0.06596384707659823, 'clf_dropout': 0.30355210468165517, 'clf_n_layers': 3, 'clf_pos_weight': 0.7351030445296948, 'clf_n_units_l0': 471, 'clf_n_units_l1': 474, 'clf_n_units_l2': 454}"
81,0.5871674683358934,"{'clf_lr': 0.09360241185479784, 'clf_dropout': 0.4773620686443386, 'clf_n_layers': 2, 'clf_pos_weight': 3.5645809038440284, 'clf_n_units_l0': 382, 'clf_n_units_l1': 306}"
82,0.5819717082712386,"{'clf_lr': 0.07213463221585117, 'clf_dropout': 0.4166598459044814, 'clf_n_layers': 3, 'clf_pos_weight': 0.5990642124197307, 'clf_n_units_l0': 300, 'clf_n_units_l1': 618, 'clf_n_units_l2': 531}"
83,0.5893218649758233,"{'clf_lr': 0.0589594724093118, 'clf_dropout': 0.13196076439960155, 'clf_n_layers': 2, 'clf_pos_weight': 0.5374892898503528, 'clf_n_units_l0': 708, 'clf_n_units_l1': 24}"
84,0.5730444524023268,"{'clf_lr': 0.05106675345525037, 'clf_dropout': 0.16005469384566617, 'clf_n_layers': 2, 'clf_pos_weight': 0.7781160947294071, 'clf_n_units_l0': 87, 'clf_n_units_l1': 4}"
85,0.5889787806404961,"{'clf_lr': 0.0558312072405313, 'clf_dropout': 0.06710686576225576, 'clf_n_layers': 2, 'clf_pos_weight': 1.0541313453122507, 'clf_n_units_l0': 345, 'clf_n_units_l1': 35}"
86,0.5813518497678969,"{'clf_lr': 0.06312249710103755, 'clf_dropout': 0.14221795160477024, 'clf_n_layers': 2, 'clf_pos_weight': 0.881052352217083, 'clf_n_units_l0': 112, 'clf_n_units_l1': 88}"
87,0.5851037303606669,"{'clf_lr': 0.04226454989249341, 'clf_dropout': 0.2442020827232, 'clf_n_layers': 2, 'clf_pos_weight': 0.5097113998471974, 'clf_n_units_l0': 379, 'clf_n_units_l1': 604}"
88,0.5721678733825684,"{'clf_lr': 0.0680535109834512, 'clf_dropout': 0.03415455350474662, 'clf_n_layers': 2, 'clf_pos_weight': 3.0073611224203005, 'clf_n_units_l0': 51, 'clf_n_units_l1': 30}"
90,0.5449117455217574,"{'clf_lr': 0.06134127373806909, 'clf_dropout': 0.10696073171598482, 'clf_n_layers': 4, 'clf_pos_weight': 0.6294647453181396, 'clf_n_units_l0': 618, 'clf_n_units_l1': 59, 'clf_n_units_l2': 376, 'clf_n_units_l3': 510}"
91,0.5739452838897705,"{'clf_lr': 0.08119869447287707, 'clf_dropout': 0.28441766247053185, 'clf_n_layers': 2, 'clf_pos_weight': 0.7428462986788683, 'clf_n_units_l0': 143, 'clf_n_units_l1': 639}"
92,0.57010218501091,"{'clf_lr': 0.07054361925714957, 'clf_dropout': 0.19270806652716865, 'clf_n_layers': 3, 'clf_pos_weight': 1.1421407487268165, 'clf_n_units_l0': 251, 'clf_n_units_l1': 522, 'clf_n_units_l2': 289}"
93,0.5899383127689362,"{'clf_lr': 0.04635932296076919, 'clf_dropout': 0.3676803506438502, 'clf_n_layers': 1, 'clf_pos_weight': 0.9724395659425042, 'clf_n_units_l0': 121}"
94,0.590687503417333,"{'clf_lr': 0.07478107629978827, 'clf_dropout': 0.6716765093617221, 'clf_n_layers': 2, 'clf_pos_weight': 0.8227145921800244, 'clf_n_units_l0': 614, 'clf_n_units_l1': 432}"
95,0.5972391963005066,"{'clf_lr': 0.06617925297903893, 'clf_dropout': 0.11286063884239513, 'clf_n_layers': 2, 'clf_pos_weight': 1.383202030105887, 'clf_n_units_l0': 537, 'clf_n_units_l1': 436}"
96,0.5959353148937225,"{'clf_lr': 0.06474734067895549, 'clf_dropout': 0.06983041328875766, 'clf_n_layers': 2, 'clf_pos_weight': 1.4453204507735262, 'clf_n_units_l0': 576, 'clf_n_units_l1': 484}"
97,0.5871776739756266,"{'clf_lr': 0.06442601025375135, 'clf_dropout': 0.02128891111407849, 'clf_n_layers': 2, 'clf_pos_weight': 1.4676719780293561, 'clf_n_units_l0': 583, 'clf_n_units_l1': 383}"
98,0.5868135227097405,"{'clf_lr': 0.06777474470379664, 'clf_dropout': 0.0680130032173247, 'clf_n_layers': 2, 'clf_pos_weight': 1.6082875932353624, 'clf_n_units_l0': 595, 'clf_n_units_l1': 473}"
99,0.5852616826693217,"{'clf_lr': 0.05814516690114531, 'clf_dropout': 0.5148574629916575, 'clf_n_layers': 2, 'clf_pos_weight': 1.3968653642559992, 'clf_n_units_l0': 545, 'clf_n_units_l1': 445}"
100,0.5867101516988542,"{'clf_lr': 0.05232223395355108, 'clf_dropout': 0.09047373081227614, 'clf_n_layers': 2, 'clf_pos_weight': 1.761007857466329, 'clf_n_units_l0': 527, 'clf_n_units_l1': 491}"
101,0.5870659020211961,"{'clf_lr': 0.061594417198850865, 'clf_dropout': 0.2223058854030231, 'clf_n_layers': 2, 'clf_pos_weight': 1.2428061193331805, 'clf_n_units_l0': 649, 'clf_n_units_l1': 372}"
102,0.535916613207923,"{'clf_lr': 0.06519289129031888, 'clf_dropout': 0.14735403411686002, 'clf_n_layers': 5, 'clf_pos_weight': 0.9930466255389396, 'clf_n_units_l0': 681, 'clf_n_units_l1': 545, 'clf_n_units_l2': 209, 'clf_n_units_l3': 293, 'clf_n_units_l4': 328}"
103,0.584316396050983,"{'clf_lr': 0.07133694825251988, 'clf_dropout': 0.11145591762576369, 'clf_n_layers': 3, 'clf_pos_weight': 1.1213173014627291, 'clf_n_units_l0': 487, 'clf_n_units_l1': 509, 'clf_n_units_l2': 424}"
104,0.6027828057607015,"{'clf_lr': 0.05439593586114054, 'clf_dropout': 0.18343479370198124, 'clf_n_layers': 2, 'clf_pos_weight': 0.6021675151472292, 'clf_n_units_l0': 98, 'clf_n_units_l1': 44}"
105,0.5913072327772776,"{'clf_lr': 0.09678931709806893, 'clf_dropout': 0.05423511258554123, 'clf_n_layers': 2, 'clf_pos_weight': 0.6931141487787241, 'clf_n_units_l0': 84, 'clf_n_units_l1': 75}"
106,0.5978301796648238,"{'clf_lr': 0.05382877186182681, 'clf_dropout': 0.1861031792455309, 'clf_n_layers': 2, 'clf_pos_weight': 0.6021171077499055, 'clf_n_units_l0': 208, 'clf_n_units_l1': 43}"
107,0.5944395396444533,"{'clf_lr': 0.050718067358968257, 'clf_dropout': 0.18177064797183953, 'clf_n_layers': 2, 'clf_pos_weight': 0.5940249955267928, 'clf_n_units_l0': 321, 'clf_n_units_l1': 49}"
