trial_number,value,params
15,0.006313131313131313,"{'clf_lr': 0.018566956249994597, 'dropout': 0.017831907946719294, 'reduction': 'sum', 'n_layers': 4, 'pos_weight': 1.434566991153266, 'model_lr': 0.005182215023458051, 'nhead': 4, 'num_layers': 2, 'margin': 0.6432773091787334, 'n_units_l0': 584, 'n_units_l1': 768, 'n_units_l2': 248, 'n_units_l3': 11}"
16,0.3927413811704472,"{'clf_lr': 0.021717807331398303, 'dropout': 0.19432426013146242, 'reduction': 'sum', 'n_layers': 2, 'pos_weight': 2.6380389403266324, 'model_lr': 0.0017482637149686116, 'nhead': 8, 'num_layers': 7, 'margin': 0.32463713855054477, 'n_units_l0': 585, 'n_units_l1': 630}"
17,0.40527255622775993,"{'clf_lr': 0.001406771625645195, 'dropout': 0.6870106044290696, 'reduction': 'sum', 'n_layers': 5, 'pos_weight': 3.7455897896652295, 'model_lr': 0.0036975231739916833, 'nhead': 6, 'num_layers': 7, 'margin': 0.46973403326166785, 'n_units_l0': 317, 'n_units_l1': 660, 'n_units_l2': 269, 'n_units_l3': 762, 'n_units_l4': 340}"
18,0.09036998435147413,"{'clf_lr': 0.018956004812182122, 'dropout': 0.34581453420825037, 'reduction': 'mean', 'n_layers': 4, 'pos_weight': 1.6272519246506956, 'model_lr': 0.005523803326027456, 'nhead': 8, 'num_layers': 5, 'margin': 0.0537967874456593, 'n_units_l0': 640, 'n_units_l1': 8, 'n_units_l2': 200, 'n_units_l3': 222}"
19,0.08980447850611668,"{'clf_lr': 0.02762514138586957, 'dropout': 0.3896465973488669, 'reduction': 'sum', 'n_layers': 2, 'pos_weight': 0.8554516064673687, 'model_lr': 0.00044217687417848813, 'nhead': 6, 'num_layers': 4, 'margin': 0.5400929802181146, 'n_units_l0': 522, 'n_units_l1': 469}"
20,0.3056889112607106,"{'clf_lr': 0.012108209630642429, 'dropout': 0.5310116569476732, 'reduction': 'sum', 'n_layers': 3, 'pos_weight': 2.746223076706309, 'model_lr': 0.002447084609740015, 'nhead': 4, 'num_layers': 6, 'margin': 0.7160837359634689, 'n_units_l0': 340, 'n_units_l1': 699, 'n_units_l2': 543}"
21,0.3902827196438914,"{'clf_lr': 0.0001638007765142871, 'dropout': 0.7281293432041163, 'reduction': 'sum', 'n_layers': 5, 'pos_weight': 3.784406995392827, 'model_lr': 0.0037397528726177813, 'nhead': 6, 'num_layers': 7, 'margin': 0.47109186091854516, 'n_units_l0': 259, 'n_units_l1': 672, 'n_units_l2': 293, 'n_units_l3': 731, 'n_units_l4': 336}"
22,0.27562848648150073,"{'clf_lr': 0.011932417353119697, 'dropout': 0.7293583110304944, 'reduction': 'sum', 'n_layers': 5, 'pos_weight': 3.7505537903351476, 'model_lr': 0.0034833095426133817, 'nhead': 6, 'num_layers': 7, 'margin': 0.3242187038813401, 'n_units_l0': 364, 'n_units_l1': 547, 'n_units_l2': 336, 'n_units_l3': 411, 'n_units_l4': 328}"
23,0.3920331943247515,"{'clf_lr': 9.652372355659381e-05, 'dropout': 0.7089842310624909, 'reduction': 'sum', 'n_layers': 6, 'pos_weight': 4.924485175879102, 'model_lr': 0.001409607589497948, 'nhead': 6, 'num_layers': 6, 'margin': 0.604294349023148, 'n_units_l0': 514, 'n_units_l1': 705, 'n_units_l2': 176, 'n_units_l3': 727, 'n_units_l4': 737, 'n_units_l5': 12}"
24,0.3873615867404711,"{'clf_lr': 0.01169653205431423, 'dropout': 0.16086947052690587, 'reduction': 'sum', 'n_layers': 4, 'pos_weight': 3.5204689613848785, 'model_lr': 0.004329806839482625, 'nhead': 8, 'num_layers': 7, 'margin': 0.3820494090451336, 'n_units_l0': 7, 'n_units_l1': 636, 'n_units_l2': 342, 'n_units_l3': 115}"
25,0.3061126884633112,"{'clf_lr': 0.027087578838136016, 'dropout': 0.29503655865367057, 'reduction': 'sum', 'n_layers': 5, 'pos_weight': 2.958788545832762, 'model_lr': 0.00275052492993592, 'nhead': 4, 'num_layers': 5, 'margin': 0.4747463898910408, 'n_units_l0': 271, 'n_units_l1': 766, 'n_units_l2': 186, 'n_units_l3': 477, 'n_units_l4': 216}"
26,0.3078049533134708,"{'clf_lr': 0.045749192949956996, 'dropout': 0.49874255955463553, 'reduction': 'mean', 'n_layers': 4, 'pos_weight': 3.98862127083575, 'model_lr': 0.005988098220505063, 'nhead': 6, 'num_layers': 6, 'margin': 0.5075696695394553, 'n_units_l0': 415, 'n_units_l1': 486, 'n_units_l2': 141, 'n_units_l3': 282}"
27,0.3624108412526921,"{'clf_lr': 0.007596419638868828, 'dropout': 0.07755122002088138, 'reduction': 'sum', 'n_layers': 6, 'pos_weight': 2.3829649559927786, 'model_lr': 0.004476995395532656, 'nhead': 8, 'num_layers': 7, 'margin': 0.8041976985679606, 'n_units_l0': 640, 'n_units_l1': 700, 'n_units_l2': 286, 'n_units_l3': 360, 'n_units_l4': 511, 'n_units_l5': 160}"
28,0.30911996924836976,"{'clf_lr': 0.0535121385683832, 'dropout': 0.6401115218585617, 'reduction': 'sum', 'n_layers': 5, 'pos_weight': 4.62043565537769, 'model_lr': 0.0012906298167328018, 'nhead': 6, 'num_layers': 5, 'margin': 0.6353610215779, 'n_units_l0': 528, 'n_units_l1': 612, 'n_units_l2': 353, 'n_units_l3': 648, 'n_units_l4': 227}"
29,0.3058412716540136,"{'clf_lr': 0.02738538340012666, 'dropout': 0.8143351049863404, 'reduction': 'mean', 'n_layers': 4, 'pos_weight': 2.2945358857654443, 'model_lr': 0.0028185089171691457, 'nhead': 4, 'num_layers': 3, 'margin': 0.2359388398507588, 'n_units_l0': 199, 'n_units_l1': 571, 'n_units_l2': 467, 'n_units_l3': 211}"
30,0.374196266287975,"{'clf_lr': 0.019838059639831446, 'dropout': 0.22338118157446185, 'reduction': 'sum', 'n_layers': 3, 'pos_weight': 3.0134078786634584, 'model_lr': 0.0069403317054212215, 'nhead': 8, 'num_layers': 6, 'margin': 0.9045201061983552, 'n_units_l0': 651, 'n_units_l1': 670, 'n_units_l2': 630}"
31,0.3627273888971198,"{'clf_lr': 0.00020290558530867395, 'dropout': 0.1496782304663063, 'reduction': 'sum', 'n_layers': 2, 'pos_weight': 2.6218998062708248, 'model_lr': 0.0016192153439340846, 'nhead': 8, 'num_layers': 7, 'margin': 0.3055443989022062, 'n_units_l0': 575, 'n_units_l1': 644}"
32,0.3584763047574534,"{'clf_lr': 0.017543941540285362, 'dropout': 0.30684034764468376, 'reduction': 'sum', 'n_layers': 1, 'pos_weight': 2.475568055054861, 'model_lr': 0.0006849517675380906, 'nhead': 8, 'num_layers': 7, 'margin': 0.3608455106327528, 'n_units_l0': 449}"
33,0.43319729617347424,"{'clf_lr': 0.007916515529229274, 'dropout': 0.19234779444727554, 'reduction': 'sum', 'n_layers': 2, 'pos_weight': 2.023700057116653, 'model_lr': 0.003218228865739264, 'nhead': 6, 'num_layers': 6, 'margin': 0.11978095735223526, 'n_units_l0': 551, 'n_units_l1': 731}"
34,0.1879003347506069,"{'clf_lr': 0.006054137394820894, 'dropout': 0.427180413622008, 'reduction': 'sum', 'n_layers': 4, 'pos_weight': 1.9831212362676227, 'model_lr': 0.0036789116404430094, 'nhead': 6, 'num_layers': 6, 'margin': 0.01967152940165129, 'n_units_l0': 502, 'n_units_l1': 719, 'n_units_l2': 279, 'n_units_l3': 76}"
35,0.19334429869036038,"{'clf_lr': 0.011856201062679792, 'dropout': 0.10404598146529331, 'reduction': 'mean', 'n_layers': 1, 'pos_weight': 1.605160810757021, 'model_lr': 0.003133414816834652, 'nhead': 6, 'num_layers': 6, 'margin': 0.12777196390795797, 'n_units_l0': 390}"
36,0.0617283950617284,"{'clf_lr': 0.005633595256093841, 'dropout': 0.007998349120136028, 'reduction': 'sum', 'n_layers': 3, 'pos_weight': 1.1324210355663886, 'model_lr': 0.004815761996025886, 'nhead': 4, 'num_layers': 8, 'margin': 0.12895263074405833, 'n_units_l0': 691, 'n_units_l1': 730, 'n_units_l2': 150}"
37,0.2782557717175055,"{'clf_lr': 0.032290320478626476, 'dropout': 0.36482855962749783, 'reduction': 'sum', 'n_layers': 5, 'pos_weight': 3.4590037362204886, 'model_lr': 0.003987242141243206, 'nhead': 6, 'num_layers': 5, 'margin': 0.24890676680919505, 'n_units_l0': 474, 'n_units_l1': 479, 'n_units_l2': 366, 'n_units_l3': 420, 'n_units_l4': 445}"
38,0.0,"{'clf_lr': 0.015239384249972192, 'dropout': 0.2794437998418464, 'reduction': 'mean', 'n_layers': 3, 'pos_weight': 0.5948602210821425, 'model_lr': 0.005774369628262503, 'nhead': 2, 'num_layers': 6, 'margin': 0.4114945605203725, 'n_units_l0': 560, 'n_units_l1': 664, 'n_units_l2': 218}"
39,0.41752704207369745,"{'clf_lr': 0.0038069579290787546, 'dropout': 0.16785348580661474, 'reduction': 'sum', 'n_layers': 2, 'pos_weight': 4.087458813162608, 'model_lr': 0.006568668099147543, 'nhead': 6, 'num_layers': 4, 'margin': 0.17899793981983228, 'n_units_l0': 747, 'n_units_l1': 371}"
40,0.39440802393576974,"{'clf_lr': 0.024023418414968235, 'dropout': 0.1890272904128404, 'reduction': 'sum', 'n_layers': 2, 'pos_weight': 4.110535867551932, 'model_lr': 0.008089218981610455, 'nhead': 4, 'num_layers': 4, 'margin': 0.10173338266505803, 'n_units_l0': 764, 'n_units_l1': 397}"
41,0.4260677267791232,"{'clf_lr': 0.0038931888491424912, 'dropout': 0.11669292278983807, 'reduction': 'sum', 'n_layers': 2, 'pos_weight': 3.8551424587428027, 'model_lr': 0.006623644635092714, 'nhead': 6, 'num_layers': 3, 'margin': 0.17073405729386915, 'n_units_l0': 698, 'n_units_l1': 272}"
42,0.41154049241593466,"{'clf_lr': 0.008429468196583894, 'dropout': 0.11163597354042024, 'reduction': 'sum', 'n_layers': 2, 'pos_weight': 4.656282033399609, 'model_lr': 0.006491938963329577, 'nhead': 6, 'num_layers': 3, 'margin': 0.18613472053292426, 'n_units_l0': 708, 'n_units_l1': 305}"
43,0.4123452086703599,"{'clf_lr': 0.014290168681308228, 'dropout': 0.06381281121201543, 'reduction': 'sum', 'n_layers': 1, 'pos_weight': 4.361166225876673, 'model_lr': 0.007537773980335081, 'nhead': 6, 'num_layers': 4, 'margin': 0.17213194272644183, 'n_units_l0': 732}"
44,0.3331997031279656,"{'clf_lr': 0.07634042809286298, 'dropout': 0.18420697549556894, 'reduction': 'sum', 'n_layers': 2, 'pos_weight': 3.1630420687957725, 'model_lr': 0.008905405738160992, 'nhead': 6, 'num_layers': 2, 'margin': 0.005505934148383074, 'n_units_l0': 659, 'n_units_l1': 353}"
45,0.42313390118754524,"{'clf_lr': 0.004066237225827503, 'dropout': 0.23761152400626068, 'reduction': 'sum', 'n_layers': 3, 'pos_weight': 4.0007397276177565, 'model_lr': 0.006735376954904061, 'nhead': 6, 'num_layers': 3, 'margin': 0.2669306485486542, 'n_units_l0': 612, 'n_units_l1': 246, 'n_units_l2': 568}"
46,0.30167403788891406,"{'clf_lr': 0.01007480952963073, 'dropout': 0.2489069309840009, 'reduction': 'sum', 'n_layers': 3, 'pos_weight': 1.9882976855925025, 'model_lr': 0.007361936956402715, 'nhead': 6, 'num_layers': 3, 'margin': 0.27011899334861994, 'n_units_l0': 619, 'n_units_l1': 278, 'n_units_l2': 758}"
47,0.33016396715040663,"{'clf_lr': 0.06533744566702222, 'dropout': 0.32439452958623677, 'reduction': 'sum', 'n_layers': 3, 'pos_weight': 3.871229671092999, 'model_lr': 0.005361928363120871, 'nhead': 4, 'num_layers': 2, 'margin': 0.06878573436720314, 'n_units_l0': 681, 'n_units_l1': 244, 'n_units_l2': 568}"
48,0.25485429262785253,"{'clf_lr': 0.03405246481677236, 'dropout': 0.22000529151845608, 'reduction': 'sum', 'n_layers': 3, 'pos_weight': 3.611553080747755, 'model_lr': 0.006423750717216455, 'nhead': 8, 'num_layers': 3, 'margin': 0.5375471453603897, 'n_units_l0': 616, 'n_units_l1': 172, 'n_units_l2': 425}"
50,0.42091309527803045,"{'clf_lr': 0.004684360262629463, 'dropout': 0.049784364473085874, 'reduction': 'mean', 'n_layers': 2, 'pos_weight': 4.576058985205233, 'model_lr': 0.007945412199404032, 'nhead': 6, 'num_layers': 5, 'margin': 0.2715008112892247, 'n_units_l0': 550, 'n_units_l1': 435}"
51,0.38856275640068044,"{'clf_lr': 0.09067523746480292, 'dropout': 0.054818870329044984, 'reduction': 'mean', 'n_layers': 1, 'pos_weight': 4.5728177849827905, 'model_lr': 0.0072454603732161295, 'nhead': 6, 'num_layers': 2, 'margin': 0.2765148429397176, 'n_units_l0': 549}"
52,0.41406801825357736,"{'clf_lr': 0.004113813475468979, 'dropout': 0.12047423185877595, 'reduction': 'mean', 'n_layers': 2, 'pos_weight': 4.248086422671793, 'model_lr': 0.008278180322615545, 'nhead': 6, 'num_layers': 5, 'margin': 0.2237312097168287, 'n_units_l0': 610, 'n_units_l1': 110}"
53,0.409210126259579,"{'clf_lr': 0.004003242256131176, 'dropout': 0.03750191081145535, 'reduction': 'mean', 'n_layers': 2, 'pos_weight': 4.512948098259028, 'model_lr': 0.004884981022313972, 'nhead': 6, 'num_layers': 5, 'margin': 0.08097826744083236, 'n_units_l0': 482, 'n_units_l1': 278}"
54,0.3859971041396524,"{'clf_lr': 0.01562001219272504, 'dropout': 0.1419196972353166, 'reduction': 'mean', 'n_layers': 4, 'pos_weight': 4.779699789259539, 'model_lr': 0.007873338320035214, 'nhead': 6, 'num_layers': 4, 'margin': 0.5784699110453508, 'n_units_l0': 542, 'n_units_l1': 430, 'n_units_l2': 616, 'n_units_l3': 219}"
55,0.38648856589280567,"{'clf_lr': 0.009056087006021096, 'dropout': 0.2759709601399003, 'reduction': 'mean', 'n_layers': 2, 'pos_weight': 3.321518238733322, 'model_lr': 0.008775905824282027, 'nhead': 6, 'num_layers': 3, 'margin': 0.6737193158434872, 'n_units_l0': 678, 'n_units_l1': 222}"
56,0.4144970469610549,"{'clf_lr': 0.002245237693111284, 'dropout': 0.10044795106120111, 'reduction': 'sum', 'n_layers': 3, 'pos_weight': 3.989343311321977, 'model_lr': 0.0069134828727662676, 'nhead': 8, 'num_layers': 6, 'margin': 0.12934454996575992, 'n_units_l0': 599, 'n_units_l1': 178, 'n_units_l2': 463}"
57,0.406157884725194,"{'clf_lr': 0.007909871793395662, 'dropout': 0.2148503909566336, 'reduction': 'sum', 'n_layers': 2, 'pos_weight': 4.40407352040048, 'model_lr': 0.005785350116326365, 'nhead': 6, 'num_layers': 5, 'margin': 0.43214929780039146, 'n_units_l0': 715, 'n_units_l1': 319}"
58,0.38983862238310796,"{'clf_lr': 0.022852160423241535, 'dropout': 0.3800395774905265, 'reduction': 'sum', 'n_layers': 1, 'pos_weight': 4.982157946722665, 'model_lr': 0.007770293324877596, 'nhead': 6, 'num_layers': 3, 'margin': 0.36765731751425207, 'n_units_l0': 562}"
59,0.2150672714731638,"{'clf_lr': 0.014950677971570818, 'dropout': 0.9744571831800307, 'reduction': 'mean', 'n_layers': 4, 'pos_weight': 2.1556238655443556, 'model_lr': 0.0022347338220024995, 'nhead': 4, 'num_layers': 2, 'margin': 0.2088398353377454, 'n_units_l0': 497, 'n_units_l1': 740, 'n_units_l2': 92, 'n_units_l3': 101}"
60,0.3739094550415812,"{'clf_lr': 0.0036748790581745457, 'dropout': 0.004506363373256661, 'reduction': 'sum', 'n_layers': 3, 'pos_weight': 1.770117022031032, 'model_lr': 0.00920764439300012, 'nhead': 8, 'num_layers': 4, 'margin': 0.5211705938137263, 'n_units_l0': 444, 'n_units_l1': 101, 'n_units_l2': 407}"
61,0.07552006309770284,"{'clf_lr': 0.05677321057992025, 'dropout': 0.4168160735483174, 'reduction': 'sum', 'n_layers': 4, 'pos_weight': 1.340373760440618, 'model_lr': 0.006134964967068304, 'nhead': 2, 'num_layers': 6, 'margin': 0.6267435086822897, 'n_units_l0': 665, 'n_units_l1': 249, 'n_units_l2': 660, 'n_units_l3': 345}"
62,0.42709487973698007,"{'clf_lr': 0.00373155063600912, 'dropout': 0.17098758073983578, 'reduction': 'sum', 'n_layers': 2, 'pos_weight': 4.138064023843352, 'model_lr': 0.006510194314808572, 'nhead': 6, 'num_layers': 4, 'margin': 0.17882052217410085, 'n_units_l0': 739, 'n_units_l1': 358}"
63,0.4171031265160192,"{'clf_lr': 0.0005951045889614768, 'dropout': 0.24149500939489787, 'reduction': 'sum', 'n_layers': 2, 'pos_weight': 3.6041918403090354, 'model_lr': 0.006959904364027928, 'nhead': 6, 'num_layers': 4, 'margin': 0.15537106962475894, 'n_units_l0': 704, 'n_units_l1': 409}"
64,0.4277707980054077,"{'clf_lr': 0.0056909654138057085, 'dropout': 0.19989311801387943, 'reduction': 'sum', 'n_layers': 2, 'pos_weight': 4.197963239806697, 'model_lr': 0.0061175517309353, 'nhead': 6, 'num_layers': 5, 'margin': 0.2882634275210314, 'n_units_l0': 627, 'n_units_l1': 339}"
65,0.39469203589568297,"{'clf_lr': 0.01161613070318416, 'dropout': 0.08121836596466538, 'reduction': 'sum', 'n_layers': 2, 'pos_weight': 3.8997676019618672, 'model_lr': 0.006193055433187718, 'nhead': 6, 'num_layers': 5, 'margin': 0.28328695279517424, 'n_units_l0': 637, 'n_units_l1': 343}"
66,0.39254875375585513,"{'clf_lr': 0.008469782667518626, 'dropout': 0.14179553334351186, 'reduction': 'sum', 'n_layers': 2, 'pos_weight': 4.19999045372823, 'model_lr': 0.005569738180382148, 'nhead': 6, 'num_layers': 5, 'margin': 0.21569529185238448, 'n_units_l0': 741, 'n_units_l1': 446}"
67,0.40642329718096526,"{'clf_lr': 0.0058385148867810596, 'dropout': 0.2027616165237144, 'reduction': 'sum', 'n_layers': 1, 'pos_weight': 4.414925130270046, 'model_lr': 0.005234247816744315, 'nhead': 6, 'num_layers': 3, 'margin': 0.3359763947498174, 'n_units_l0': 630}"
68,0.380771736835139,"{'clf_lr': 0.017733118979807172, 'dropout': 0.1661117987688368, 'reduction': 'sum', 'n_layers': 2, 'pos_weight': 4.739845587888162, 'model_lr': 0.006794249601120658, 'nhead': 6, 'num_layers': 4, 'margin': 0.04686133024724137, 'n_units_l0': 591, 'n_units_l1': 278}"
69,0.4009735307190877,"{'clf_lr': 0.013046618819272656, 'dropout': 0.27643539567074293, 'reduction': 'sum', 'n_layers': 2, 'pos_weight': 4.114001939736458, 'model_lr': 0.0072100627959670715, 'nhead': 6, 'num_layers': 5, 'margin': 0.24377118367939818, 'n_units_l0': 670, 'n_units_l1': 517}"
70,0.3915873239615688,"{'clf_lr': 0.006766212467072395, 'dropout': 0.04379113254072403, 'reduction': 'mean', 'n_layers': 1, 'pos_weight': 3.821375440436284, 'model_lr': 0.006254223050082376, 'nhead': 6, 'num_layers': 3, 'margin': 0.3056838831758222, 'n_units_l0': 573}"
71,0.40491227472966085,"{'clf_lr': 0.0024647905626047815, 'dropout': 0.33248430416618846, 'reduction': 'sum', 'n_layers': 2, 'pos_weight': 3.992732537362679, 'model_lr': 0.006677894999467327, 'nhead': 6, 'num_layers': 5, 'margin': 0.10090421004968934, 'n_units_l0': 527, 'n_units_l1': 376}"
72,0.37493858493195453,"{'clf_lr': 0.009505063897277248, 'dropout': 0.24899268805322772, 'reduction': 'sum', 'n_layers': 4, 'pos_weight': 2.8077286624230338, 'model_lr': 0.0009156121867431772, 'nhead': 6, 'num_layers': 6, 'margin': 0.48001086319490505, 'n_units_l0': 599, 'n_units_l1': 311, 'n_units_l2': 317, 'n_units_l3': 179}"
73,0.421268525103961,"{'clf_lr': 0.001266909464842115, 'dropout': 0.09076602926457572, 'reduction': 'sum', 'n_layers': 3, 'pos_weight': 3.7068830064268763, 'model_lr': 0.005660814839552901, 'nhead': 6, 'num_layers': 6, 'margin': 0.564526410479579, 'n_units_l0': 644, 'n_units_l1': 744, 'n_units_l2': 120}"
74,0.4082627703837906,"{'clf_lr': 0.0049328492948728766, 'dropout': 0.10060484561454897, 'reduction': 'sum', 'n_layers': 3, 'pos_weight': 3.626133408577581, 'model_lr': 0.004591997204427521, 'nhead': 6, 'num_layers': 6, 'margin': 0.19357818873771124, 'n_units_l0': 697, 'n_units_l1': 689, 'n_units_l2': 53}"
75,0.418026068117968,"{'clf_lr': 0.0001988946830881102, 'dropout': 0.12974663963040556, 'reduction': 'sum', 'n_layers': 3, 'pos_weight': 3.4346761181384875, 'model_lr': 0.005683323169593233, 'nhead': 6, 'num_layers': 6, 'margin': 0.1534564254460893, 'n_units_l0': 649, 'n_units_l1': 743, 'n_units_l2': 109}"
76,0.3422393171398672,"{'clf_lr': 0.010822761090577823, 'dropout': 0.07669991673361855, 'reduction': 'sum', 'n_layers': 3, 'pos_weight': 3.148729527635417, 'model_lr': 0.005928011074545762, 'nhead': 6, 'num_layers': 4, 'margin': 0.4409915622038288, 'n_units_l0': 747, 'n_units_l1': 216, 'n_units_l2': 528}"
79,0.5929357442590926,"{'clf_lr': 0.003128318533972616, 'clf_dropout': 0.06150664030348496, 'clf_n_layers': 2, 'clf_pos_weight': 1.9500935246433184, 'clf_n_units_l0': 302, 'clf_n_units_l1': 504, 'mdl_lr': 0.008621762243164577, 'mdl_n_heads': 2, 'mdl_n_layers': 8, 'mdl_margin': 0.11522830722649313}"
81,0.6151971982585059,"{'clf_lr': 0.002060126881892074, 'clf_dropout': 0.019404404200815906, 'clf_n_layers': 2, 'clf_pos_weight': 1.708900796032107, 'clf_n_units_l0': 289, 'clf_n_units_l1': 504, 'mdl_lr': 0.009154392921350663, 'mdl_n_heads': 2, 'mdl_n_layers': 8, 'mdl_margin': 0.0464044876334653}"
2,0.5865803162256876,"{'clf_lr': 0.057844920634215, 'clf_dropout': 0.18757776402839688, 'clf_n_layers': 1, 'clf_pos_weight': 0.6498669125285916, 'clf_n_units_l0': 261, 'mdl_lr': 0.007476892983959648, 'mdl_n_heads': 6, 'mdl_n_layers': 6, 'mdl_margin': 0.43078090210328346}"
3,0.5401858786741892,"{'clf_lr': 0.07588282331815732, 'clf_dropout': 0.8428476560690156, 'clf_n_layers': 2, 'clf_pos_weight': 3.9260357849448173, 'clf_n_units_l0': 167, 'clf_n_units_l1': 472, 'mdl_lr': 0.00033935616608435815, 'mdl_n_heads': 2, 'mdl_n_layers': 7, 'mdl_margin': 0.43838824574180435}"
