trial_number,value,params
15,0.25502209584192864,"{'model_lr': 0.006461073040574221, 'nhead': 4, 'num_layers': 3, 'margin': 0.2640733729866826}"
16,0.24326645384480225,"{'model_lr': 0.003242453708994019, 'nhead': 6, 'num_layers': 5, 'margin': 0.24242237981259185}"
17,0.5602439398789271,"{'model_lr': 0.00999492515459948, 'nhead': 4, 'num_layers': 2, 'margin': 0.5652569643293847}"
18,0.12417422944186285,"{'model_lr': 0.004016191546310059, 'nhead': 6, 'num_layers': 4, 'margin': 0.12787397191763106}"
19,0.006768373050069108,"{'model_lr': 0.00605540029155008, 'nhead': 2, 'num_layers': 6, 'margin': 0.006770190423621425}"
20,0.3707640443320459,"{'model_lr': 0.006767263915764233, 'nhead': 2, 'num_layers': 6, 'margin': 0.3707640467921699}"
21,0.004258474452707485,"{'model_lr': 0.006152046867147135, 'nhead': 2, 'num_layers': 6, 'margin': 0.004258478151742215}"
22,0.16654486757028458,"{'model_lr': 0.006924015148041699, 'nhead': 2, 'num_layers': 6, 'margin': 0.16654486493063636}"
23,0.012305886276068712,"{'model_lr': 0.0059291483221417945, 'nhead': 2, 'num_layers': 7, 'margin': 0.012305887369265103}"
24,0.09014693626603587,"{'model_lr': 0.005653366162661411, 'nhead': 2, 'num_layers': 7, 'margin': 0.09014694389855314}"
25,0.21630976163880522,"{'model_lr': 0.007097065492738891, 'nhead': 2, 'num_layers': 7, 'margin': 0.21630981819881365}"
26,0.3350755925966913,"{'model_lr': 0.005778542006968859, 'nhead': 2, 'num_layers': 8, 'margin': 0.3350755963618831}"
27,0.09578369383362922,"{'model_lr': 0.004062904946860785, 'nhead': 2, 'num_layers': 6, 'margin': 0.09578521370485776}"
28,0.19857750589630616,"{'model_lr': 0.009139299145899116, 'nhead': 2, 'num_layers': 7, 'margin': 0.1985775155628179}"
29,0.08956843316031743,"{'model_lr': 0.005480571703755605, 'nhead': 2, 'num_layers': 5, 'margin': 0.08972602974454381}"
30,0.47161746148644834,"{'model_lr': 0.007455623005681358, 'nhead': 2, 'num_layers': 8, 'margin': 0.4716174472725198}"
31,0.04518566257711791,"{'model_lr': 0.008788285636274373, 'nhead': 4, 'num_layers': 6, 'margin': 0.04526165565766693}"
32,0.01157950370143437,"{'model_lr': 0.006369588102185887, 'nhead': 4, 'num_layers': 5, 'margin': 0.011579459817171112}"
33,0.0913964563547502,"{'model_lr': 0.006306949993868833, 'nhead': 2, 'num_layers': 5, 'margin': 0.09139734209112027}"
34,0.005130098715473,"{'model_lr': 0.004527286539485344, 'nhead': 2, 'num_layers': 7, 'margin': 0.0051301034235908686}"
35,0.15542938672196477,"{'model_lr': 0.004376920540915726, 'nhead': 4, 'num_layers': 6, 'margin': 0.1554299500995028}"
36,0.306665988770789,"{'model_lr': 0.0051612660363120726, 'nhead': 2, 'num_layers': 6, 'margin': 0.31147702452771714}"
37,0.5546635729638675,"{'model_lr': 0.0033416528878469705, 'nhead': 4, 'num_layers': 7, 'margin': 0.5546635180151842}"
38,0.0016114496089854084,"{'model_lr': 0.005032664270943914, 'nhead': 2, 'num_layers': 5, 'margin': 0.0016472779296519136}"
39,0.06684036209571897,"{'model_lr': 0.0015080871764851364, 'nhead': 2, 'num_layers': 4, 'margin': 0.06608088938437973}"
40,0.18637859227392992,"{'model_lr': 0.004997873685574208, 'nhead': 2, 'num_layers': 5, 'margin': 0.18700401029121744}"
41,0.010383713020406173,"{'model_lr': 0.005355018200937319, 'nhead': 2, 'num_layers': 5, 'margin': 0.010386313624994906}"
42,0.12170249549902502,"{'model_lr': 0.0037659168758603042, 'nhead': 2, 'num_layers': 6, 'margin': 0.12171828253522037}"
43,0.7101509077733192,"{'model_lr': 0.005329325859596231, 'nhead': 2, 'num_layers': 5, 'margin': 0.7101536305861957}"
44,0.06604822019955676,"{'model_lr': 0.004608055370945063, 'nhead': 2, 'num_layers': 7, 'margin': 0.06604824684291673}"
45,0.0019791529603267887,"{'model_lr': 0.007543222165053943, 'nhead': 2, 'num_layers': 4, 'margin': 0.0019791868455772362}"
46,0.118882761363301,"{'model_lr': 0.007526718701255538, 'nhead': 2, 'num_layers': 4, 'margin': 0.11909744213789536}"
47,0.05605567484682567,"{'model_lr': 0.0073936885184666705, 'nhead': 8, 'num_layers': 4, 'margin': 0.05606324327851546}"
48,0.008498333759041618,"{'model_lr': 0.006629278633029014, 'nhead': 2, 'num_layers': 6, 'margin': 0.008498368754892972}"
